client_id,trans_date,small_group,amount_rur
1049,561,15,28.43
1049,562,1,6.306
1049,563,15,22.304
1049,563,1,32.494
1049,564,1,26.86
1049,565,1,15.129
1049,566,24,310.26
1049,566,1,154.925
1049,568,1,56.624
1049,569,1,26.939
1049,570,3,9.159
1049,572,1,42.617
1049,575,1,49.185
1049,576,12,6.32
1049,577,12,9.143
1049,578,4,21.616
1049,578,12,14.836
1049,579,12,7.59
1049,579,11,46.025
1049,581,36,171.303
1049,581,3,9.159
1049,581,12,8.539
1049,583,12,13.24
1049,584,1,34.424
1049,584,12,8.885
1049,585,1,36.224
1049,587,12,9.113
1049,588,3,19.408
1049,589,1,4.348
1049,589,12,11.907
1049,589,11,6.426
1049,591,23,327.77
1049,591,3,22.898
1049,591,18,130.516
1049,592,3,4.313
1049,592,1,12.457
1049,592,12,12.135
1049,593,18,271.108
1049,593,11,29.355
1049,594,24,60.336
1049,595,1,34.518
1049,596,4,3.709
1049,596,28,17.86
1049,596,1,25.352
1049,596,9,55.634
1049,598,24,152.671
1049,598,1,58.08
1049,599,4,10.991
1049,599,1,52.892
1049,601,11,15.095
1049,602,1,31.515
1049,603,1,28.055
1049,604,3,9.159
1049,607,4,88.335
1049,607,61,31.645
1049,607,1,60.158
1049,608,1,48.944
1049,609,25,12.938
1049,609,1,5.089
1049,610,3,9.159
1049,610,1,50.696
1049,611,1,51.978
1049,612,1,74.376
1049,613,1,32.303
1049,614,3,4.579
1049,616,15,52.228
1049,616,1,43.612
1049,616,12,11.256
1049,618,3,21.564
1049,618,12,21.295
1049,619,3,22.898
1049,619,1,106.002
1049,620,12,11.952
1049,622,11,24.638
1049,624,1,53.925
1049,625,1,50.779
1049,625,12,7.236
1049,627,36,69.651
1049,627,1,18.271
1049,628,68,84.099
1049,628,1,106.212
1049,628,11,20.701
1049,630,1,15.088
1049,630,12,33.797
1049,633,1,15.205
1049,633,12,15.02
1049,634,4,13.189
1049,634,1,43.406
1049,634,12,13.464
1049,635,15,21.03
1049,635,1,22.506
1049,636,12,13.234
1049,637,1,98.545
1049,638,3,7.331
1049,639,3,6.469
1049,639,1,67.131
1049,640,1,27.249
1049,641,1,26.584
1049,644,9,68.56
1049,645,3,8.625
1049,646,1,66.482
1049,648,3,6.869
1049,650,3,21.564
1049,650,1,104.442
1049,651,25,17.251
1049,651,1,53.761
1049,652,15,28.558
1049,652,1,33.265
1049,654,1,25.535
1049,654,12,8.625
1049,655,3,8.625
1049,655,1,30.626
1049,656,1,22.486
1049,656,12,8.453
1049,658,1,28.8
1049,659,1,22.575
1049,660,1,17.833
1049,662,1,64.311
1049,663,1,23.548
1049,666,1,7.069
1049,669,4,25.143
1049,669,1,20.315
1049,670,1,89.977
1049,672,18,571.754
1049,672,1,154.664
1049,672,11,43.963
1049,673,1,14.877
1049,675,1,73.858
1049,676,3,9.159
1049,676,1,70.012
1049,678,4,13.693
1049,678,9,25.833
1049,679,4,9.316
1049,679,1,21.288
1049,680,1,40.465
1049,681,1,84.808
1049,682,3,21.564
1049,682,1,10.693
1049,686,9,99.625
1049,688,1,6.824
1049,690,1,38.557
1049,691,1,21.032
1049,691,12,12.938
1049,692,1,6.469
1049,694,4,21.628
1049,694,1,52.276
1049,697,1,55.408
1049,698,1,132.324
1049,701,4,26.515
1049,701,1,28.418
1049,701,12,13.738
1049,703,1,60.697
1049,704,3,8.625
1049,704,1,95.916
1049,704,12,6.987
1049,705,36,22.44
1049,707,1,38.311
1049,708,1,21.995
1049,709,1,24.867
1049,710,1,96.094
1049,710,12,18.243
1049,711,3,30.189
1049,712,1,30.449
1049,713,24,34.459
1049,713,11,23.504
1049,715,3,8.625
1049,715,1,74.325
1049,715,12,8.625
1049,716,4,5.736
1049,716,1,72.726
1049,716,12,11.903
1049,719,1,56.014
1049,720,36,249.744
1049,720,9,228.839
1049,720,11,37.263
1049,721,4,19.83
1049,721,1,37.969
1049,724,12,12.938
1049,725,1,58.05
1049,726,68,74.61
1049,726,36,27.249
1049,726,1,71.894
1049,727,1,36.641
1049,728,36,101.848
1049,728,15,41.445
43912,0,3,48.086
43912,0,1,14.608
43912,2,17,16.158
43912,2,1,5.391
43912,2,12,11.77
43912,3,3,4.579
43912,4,17,3.455
43912,4,18,64.261
43912,4,1,37.196
43912,6,1,27.133
43912,7,2,0.068
43912,7,1,32.789
43912,8,4,10.166
43912,8,1,56.552
43912,8,9,25.833
43912,9,1,5.266
43912,10,12,19.364
43912,11,25,9.159
43912,11,91,21.132
43912,11,11,11.601
43912,12,3,2.29
43912,12,1,268.978
43912,12,10,101.737
43912,14,1,15.698
43912,15,91,22.44
43912,15,1,28.164
43912,16,1,10.991
43912,17,1,24.065
43912,19,3,6.469
43912,19,1,35.4
43912,20,1,54.817
43912,21,2,91.606
43912,22,11,17.682
43912,23,1,55.329
43912,24,1,84.702
43912,26,2,5.725
43912,26,3,6.469
43912,26,1,44.378
43912,27,3,2.156
43912,27,1,29.492
43912,28,1,61.163
43912,28,12,14.62
43912,28,11,5.953
43912,29,2,33.596
43912,30,2,22.898
43912,30,1,87.263
43912,31,3,38.926
43912,32,3,6.469
43912,33,2,5.391
43912,33,17,15.216
43912,33,1,2.622
43912,34,4,73.231
43912,34,12,5.995
43912,35,4,27.111
43912,35,78,30.189
43912,35,1,52.228
43912,36,2,5.391
43912,36,1,35.872
43912,37,2,120.35
43912,37,3,2.29
43912,38,3,6.869
43912,39,2,17.855
43912,40,15,11.448
43912,40,1,7.418
43912,41,25,2.761
43912,41,91,22.44
43912,41,3,6.869
43912,41,1,5.391
43912,41,12,5.779
43912,42,12,15.741
43912,43,1,20.136
43912,43,12,17.509
43912,43,10,44.332
43912,44,1,34.532
43912,45,3,21.132
43912,46,2,14.318
43912,46,1,23.94
43912,46,11,18.588
43912,47,1,15.434
43912,47,9,27.019
43912,48,3,6.869
43912,48,1,38.193
43912,49,3,2.29
43912,49,1,10.812
43912,50,1,113.71
43912,51,3,4.313
43912,51,1,82.825
43912,51,10,13.37
43912,52,2,65.304
43912,52,3,6.469
43912,52,1,88.498
43912,52,9,136.974
43912,55,2,11.448
43912,56,2,5.725
43912,56,1,76.066
43912,57,64,37.588
43912,57,1,34.976
43912,58,3,6.469
43912,59,3,17.251
43912,59,1,29.277
43912,60,17,16.158
43912,60,1,195.368
43912,61,3,13.738
43912,62,22,17.86
43912,62,3,13.738
43912,62,1,44.467
43912,63,1,20.835
43912,64,1,23.745
43912,65,1,142.838
43912,66,1,50.201
43912,66,12,15.524
43912,66,10,108.774
43912,67,4,30.621
43912,67,12,14.362
43912,68,25,10.624
43912,68,2,5.266
43912,68,1,33.742
43912,68,12,6.777
43912,68,11,6.038
43912,69,1,460.991
43912,70,4,8.302
43912,70,16,29.123
43912,70,1,10.545
43912,71,20,86.16
43912,71,3,29.309
43912,71,1,6.038
43912,72,2,10.782
43912,72,3,1.603
43912,72,1,10.554
43912,73,64,13.35
43912,73,3,2.156
43912,74,15,7.225
43912,74,1,86.035
43912,75,15,11.408
43912,75,3,22.44
43912,76,15,12.568
43912,77,3,6.469
43912,78,15,22.596
43912,79,15,104.085
43912,80,15,37.604
43912,80,2,42.926
43912,81,15,17.809
43912,82,15,98.296
43912,83,15,22.702
43912,83,55,397.797
43912,84,15,27.978
43912,85,15,17.462
43912,85,3,2.29
43912,86,20,81.689
43912,86,3,6.469
43912,87,2,52.638
43912,87,18,14.904
43912,87,1,52.851
43912,88,1,5.725
43912,89,1,56.832
43912,90,3,38.926
43912,90,1,5.725
43912,90,9,43.99
43912,91,3,6.469
43912,91,1,110.26
43912,92,17,15.216
43912,92,1,10.782
43912,93,1,13.876
43912,94,25,8.625
43912,94,12,22.728
43912,94,10,2.748
43912,95,1,26.437
43912,95,11,18.243
43912,96,2,10.782
43912,96,3,2.29
43912,96,75,57.316
43912,97,76,21.995
43912,97,3,6.469
43912,97,1,35.445
43912,98,1,23.355
43912,98,11,43.343
43912,99,53,323.014
43912,99,1,18.965
43912,100,1,35.72
43912,101,15,49.855
43912,101,2,11.448
43912,101,3,21.132
43912,102,1,22.423
43912,103,25,9.159
43912,103,1,38.605
43912,104,2,35.278
43912,104,1,16.173
43912,105,64,78.102
43912,105,3,31.598
43912,107,57,222.926
43912,107,32,38.384
43912,107,1,46.116
43912,107,11,17.079
43912,109,1,12.273
43912,110,1,42.681
43912,111,2,17.173
43912,111,1,7.831
43912,111,11,11.645
43912,112,2,10.991
43912,112,78,41.403
43912,113,2,35.278
43912,113,78,43.963
43912,114,2,5.391
43912,115,95,64.113
43912,115,20,96.696
43912,115,2,15.698
43912,115,1,14.608
43912,116,20,112.943
43912,116,3,2.156
43912,117,3,6.469
43912,118,25,8.625
43912,118,3,6.469
43912,120,3,36.658
43912,120,1,16.005
43912,121,2,16.173
43912,121,78,58.16
43912,121,11,11.815
43912,122,43,54.955
43912,122,2,5.266
43912,122,24,57.153
43912,122,17,16.158
43912,122,78,41.403
43912,122,3,6.469
43912,122,75,37.521
43912,123,4,4.96
43912,124,1,104.369
43912,125,2,15.467
43912,125,1,115.194
43912,126,2,0.048
43912,127,1,12.507
43912,128,2,76.398
43912,128,1,40.163
43912,129,2,28.622
43912,130,2,91.578
43912,130,1,6.64
43912,131,2,68.678
43912,131,3,22.44
43912,131,1,22.34
43912,134,64,34
43912,134,3,6.869
43912,134,1,3.235
43912,134,11,6.869
43912,135,3,22.44
43912,135,1,18.282
43912,135,11,30.911
43912,136,1,25.649
43912,136,11,36.486
43912,137,3,6.869
43912,137,1,22.633
43912,138,1,10.782
43912,138,11,5.478
43912,139,1,13.327
43912,140,1,16.258
43912,141,119,71.16
43912,141,103,34.502
43912,141,2,21.555
43912,141,76,23.355
43912,141,18,9.617
43912,141,1,104.757
43912,142,2,107.567
43912,144,58,25.705
43912,144,3,6.469
43912,145,2,65.761
43912,145,1,37.651
43912,146,2,22.898
43912,146,1,30.297
43912,148,2,17.173
43912,149,2,15.741
43912,149,1,79.409
43912,150,2,63.743
43912,150,1,11.448
43912,151,3,38.815
43912,152,15,17.467
43912,152,2,42.804
43912,152,1,71.1
43912,153,17,16.158
43912,154,2,91.572
43912,154,3,2.156
43912,154,1,23.991
43912,155,1,75.645
43912,156,1,11.86
43912,157,1,16.906
43912,158,15,19.234
43912,158,1,13.01
43912,159,1,17.677
43912,160,2,43.127
43912,160,11,10.258
43912,161,3,29.758
43912,162,1,8.087
43912,162,12,9.66
43912,162,10,14.879
43912,163,12,7.511
43912,164,120,25.877
43912,164,25,6.189
43912,164,3,9.159
43912,164,1,23.504
43912,165,3,21.132
43912,165,12,15.937
43912,167,15,8.884
43912,167,2,22.426
43912,167,12,4.626
43912,168,2,11.907
43912,169,3,71.16
43912,169,1,50.071
43912,171,1,33.293
43912,174,58,13.945
43912,174,3,13.738
43912,174,1,24.928
43912,174,12,6.137
43912,175,1,11.429
43912,175,12,4.534
43912,176,2,22.898
43912,176,1,31.871
43912,177,1,75.242
43912,179,2,43.128
43912,180,64,36.892
43912,180,1,29.111
43912,180,11,18.639
43912,181,3,16.029
43912,181,1,41.605
43912,182,2,17.173
43912,182,17,16.158
43912,183,3,6.869
43912,183,1,21.132
43912,184,1,4.763
43912,185,1,15.224
43912,186,15,15.112
43912,186,1,12.464
43912,187,1,16.345
43912,188,3,6.469
43912,188,1,11.907
43912,189,1,14.608
43912,190,80,4.313
43912,190,3,13.738
43912,191,80,204.985
43912,191,3,21.132
43912,191,1,3.617
43912,193,18,292.168
43912,193,10,112.116
43912,194,3,6.869
43912,194,12,9.984
43912,195,3,21.132
43912,195,12,19.418
43912,196,1,9.143
43912,197,18,5.175
43912,198,2,43.111
43912,198,3,2.29
43912,198,1,176.037
43912,200,11,32.389
43912,202,1,99.605
43912,202,11,12.685
43912,203,3,6.469
43912,203,12,4.991
43912,204,13,389.26
43912,209,3,2.29
43912,210,1,29.767
43912,211,78,258.766
43912,211,3,6.869
43912,212,15,10.221
43912,212,2,4.808
43912,212,3,23.72
43912,213,2,5.725
43912,213,17,16.158
43912,214,1,36.357
43912,216,2,23.069
43912,216,3,6.469
43912,216,30,5.607
43912,217,2,6.038
43912,218,1,36.011
43912,218,9,1.649
43912,219,1,20.7
43912,220,15,28.507
43912,220,2,22.898
43912,220,3,2.29
43912,220,1,49.816
43912,221,3,21.132
43912,222,1,21.799
43912,223,3,6.469
43912,224,2,53.134
43912,224,3,6.869
43912,224,1,17.402
43912,225,2,50.12
43912,225,3,21.132
43912,225,1,33.511
43912,226,1,18.135
43912,227,3,6.469
43912,228,15,23.722
43912,228,2,16.82
43912,228,3,6.869
43912,229,1,78.27
43912,230,2,10.006
43912,230,3,2.156
43912,230,1,9.574
43912,231,15,12.869
43912,231,18,12.938
43912,231,1,15.434
43912,231,9,107.388
43912,232,4,1.208
43912,232,18,43.99
43912,232,1,11.213
43912,233,1,13.628
43912,234,15,11.171
43912,234,18,51.753
43912,235,64,40.604
43912,236,15,11.357
43912,236,2,211.629
43912,236,1,10.782
43912,237,3,14.232
43912,239,2,5.725
43912,239,3,6.869
43912,240,3,2.156
43912,240,18,41.674
43912,241,1,2.976
43912,241,9,11.448
43912,241,11,26.149
43912,242,1,72.998
43912,242,11,42.177
43912,243,3,19.408
43912,243,9,5.607
43912,243,11,43.918
43912,244,17,16.158
43912,244,11,14.491
43912,246,78,22.898
43912,247,2,45.795
43912,247,3,6.869
43912,248,2,11.907
43912,249,1,25.004
43912,250,3,6.469
43912,251,15,38.514
43912,251,2,21.564
43912,251,3,22.44
43912,252,3,6.469
43912,252,12,7.504
43912,255,3,21.132
43912,256,2,43.127
43912,256,3,6.869
43912,258,12,11.472
43912,259,78,4.313
43912,261,1,11.127
43912,261,12,23.722
43912,262,55,375.063
43912,264,3,4.579
43912,264,1,12.377
43912,264,7,57.05
43912,265,3,6.869
43912,270,3,12.938
43912,274,29,27.889
43912,274,17,15.216
43912,275,1,59.626
43912,276,1,28.915
43912,278,2,14.563
43912,278,13,233.556
43912,278,1,23.264
43912,281,3,29.309
43912,283,75,22.038
43912,284,75,50.971
43912,285,29,6.566
43912,285,3,21.132
43912,286,3,13.738
43912,294,3,2.29
43912,295,3,6.869
43912,300,3,20.608
43912,302,3,6.869
43912,304,3,2.156
43912,305,17,16.158
43912,306,64,25.131
43912,308,2,105.807
43912,308,1,51.243
43912,308,12,5.434
43912,309,1,47.906
43912,309,12,5.046
43912,310,75,113.814
43912,311,15,15.159
43912,311,2,11.907
43912,311,3,22.44
43912,312,3,6.869
43912,313,58,13.133
43912,313,3,2.29
43912,314,1,112.962
43912,315,78,86.255
43912,315,3,21.132
43912,322,3,2.156
43912,323,2,91.211
43912,323,3,6.469
43912,323,1,74.746
43912,327,1,58.721
43912,329,1,10.092
43912,330,18,10.782
43912,330,1,52.831
43912,331,121,107.819
43912,331,3,25.877
43912,331,18,36.636
43912,332,3,19.408
43912,333,3,2.156
43912,334,2,11.907
43912,335,22,4.579
43912,335,17,12.895
43912,338,3,9.159
43912,338,26,607.236
43912,339,76,27.019
43912,339,78,19.408
43912,340,20,72.094
43912,341,3,21.132
43912,341,1,57.881
43912,342,12,19.738
43912,343,15,34.502
43912,343,1,72.504
43912,345,3,22.44
43912,345,12,26.562
43912,347,2,104.628
43912,349,3,2.156
43912,350,3,6.869
43912,351,1,43.597
43912,352,2,55.367
43912,353,2,95.007
43912,353,18,17.082
43912,353,1,16.82
43912,354,2,13.758
43912,355,2,44.414
43912,355,1,16.27
43912,355,50,116.445
43912,356,2,109.451
43912,356,1,11.127
43912,358,1,70.093
43912,359,3,12.938
43912,360,15,12.895
43912,361,34,7.073
43912,361,25,4.313
43912,361,3,20.608
43912,361,1,1.25
43912,362,3,4.313
43912,362,1,11.645
43912,363,2,97.46
43912,363,10,146.124
43912,364,15,19.408
43912,364,11,2.803
43912,366,15,23.419
43912,366,17,12.895
43912,367,3,6.469
43912,370,3,2.29
43912,370,1,23.289
43912,371,3,21.132
43912,374,1,101.83
43912,375,3,22.44
43912,375,1,143.718
43912,376,3,6.469
43912,376,1,39.09
43912,376,12,4.488
43912,377,1,11.213
43912,377,10,43.475
43912,378,18,53.352
43912,380,3,2.29
43912,380,1,98.034
43912,381,28,61.457
43912,381,2,119.971
43912,381,9,45.338
43912,382,13,149.614
43912,382,18,44.879
43912,383,13,7.419
43912,383,59,91.591
43912,383,9,9.402
43912,384,3,6.469
43912,384,11,10.671
43912,386,18,112.656
43912,386,1,44.367
43912,386,12,4.097
43912,387,34,9.996
43912,387,12,31.598
43912,388,12,13.234
43912,389,34,24.99
43912,391,3,2.156
43912,392,3,27.477
43912,396,4,12.292
43912,396,1,24.151
43912,397,17,13.693
43912,398,2,45.785
43912,398,1,184.585
43912,399,34,43.276
43912,399,3,6.869
43912,401,3,23.289
43912,402,1,56.58
43912,403,4,6.599
43912,403,1,44.375
43912,404,1,114.671
43912,405,15,5.434
43912,405,3,22.44
43912,405,26,16.119
43912,406,2,89.773
43912,406,3,6.869
43912,408,64,64.551
43912,408,1,12.365
43912,409,10,20.608
43912,410,3,2.29
43912,410,1,11.213
43912,410,12,14.62
43912,412,2,11.645
43912,412,12,12.076
43912,415,1,104.138
43912,417,2,11.645
43912,417,11,37.094
43912,418,25,1.941
43912,418,1,72.714
43912,418,11,47.268
43912,419,25,2.061
43912,419,15,29.111
43912,419,1,7.194
43912,419,12,35.322
43912,420,3,2.29
43912,420,1,20.287
43912,420,12,8.842
43912,422,2,17.467
43912,422,1,9.731
43912,423,1,22.554
43912,423,9,9.8
43912,423,11,26.696
43912,424,5,112.703
43912,424,2,22.888
43912,425,17,13.693
43912,425,3,32.346
43912,428,25,10.782
43912,428,3,12.938
43912,429,16,95.391
43912,429,1,81.864
43912,430,10,54.772
43912,431,3,2.156
43912,433,2,12.365
43912,433,3,21.132
43912,435,3,6.869
43912,437,29,4.356
43912,438,1,20.335
43912,439,1,92.504
43912,439,122,371.501
43912,439,9,116.778
43912,440,1,23.493
43912,441,15,15.204
43912,441,3,2.156
43912,441,1,18.588
43912,441,122,25.014
43912,441,9,65.554
43912,443,29,10.89
43912,443,1,28.943
43912,443,11,16.258
43912,444,15,19.981
43912,446,2,103.722
43912,446,18,6.365
43912,446,9,69.004
43912,446,11,6.137
43912,447,3,6.869
43912,447,18,11.998
43912,447,1,38.834
43912,447,9,6.32
43912,448,1,74.318
43912,450,1,11.645
43912,451,3,19.408
43912,452,3,2.156
43912,452,1,5.779
43912,453,29,8.712
43912,453,1,21.577
43912,453,11,10.304
43912,454,1,12.273
43912,454,12,5.175
43912,455,3,6.869
43912,456,25,10.782
43912,456,15,12.822
43912,456,17,12.895
43912,459,2,11.77
43912,460,1,86.611
43912,461,12,14.425
43912,462,1,12.822
43912,463,2,43.111
43912,463,3,23.289
43912,463,1,22.57
43912,468,3,6.869
43912,471,1,23.59
43912,472,1,15.502
43912,473,3,2.156
43912,476,78,172.511
43912,477,15,11.645
43912,477,64,70.425
43912,478,25,11.448
43912,480,3,6.869
43912,481,3,2.156
43912,482,3,19.408
43912,486,17,12.895
43912,487,2,0.045
43912,487,3,6.869
43912,491,29,6.938
43912,492,3,2.29
43912,493,3,21.132
43912,501,3,6.469
43912,503,3,2.29
43912,506,64,13.912
43912,506,1,16.578
43912,509,3,6.469
43912,511,1,73.381
43912,511,9,30.965
43912,512,3,19.408
43912,513,3,2.156
43912,516,17,13.693
43912,516,3,6.469
43912,523,3,22.44
43912,524,3,2.156
43912,527,3,6.869
43912,530,34,50.493
43912,530,15,19.623
43912,530,1,90.497
43912,532,2,15.949
43912,533,34,43.873
43912,534,34,36.774
43912,534,3,2.29
43912,534,1,23.767
43912,536,1,19.6
43912,537,3,12.938
43912,537,12,10.782
43912,538,15,12.076
43912,538,12,12.248
43912,538,11,39.241
43912,539,2,104.383
43912,539,11,6.685
43912,540,25,10.782
43912,540,3,2.156
43912,540,12,26.012
43912,541,3,6.869
43912,542,3,21.564
43912,546,17,12.895
43912,550,15,16.216
43912,550,3,8.625
43912,551,22,90.537
43912,553,16,15.799
43912,553,3,22.44
43912,554,2,12.822
43912,554,76,22.898
43912,554,12,13.758
43912,555,53,51.291
43912,555,1,47.937
43912,556,3,27.477
43912,556,12,5.261
43912,559,1,20.693
43912,559,11,8.625
43912,560,78,91.591
43912,560,3,2.29
43912,560,1,67.067
43912,561,63,0.39
43912,561,3,6.469
43912,564,2,12.076
43912,564,3,4.579
43912,564,1,37.931
43912,566,3,4.313
43912,568,2,108.294
43912,569,2,97.49
43912,569,58,23.127
43912,569,64,9.281
43912,569,3,6.469
43912,569,1,26.836
43912,569,11,15.571
43912,570,3,4.313
43912,571,2,58.321
43912,572,1,16.044
43912,573,63,21.607
43912,573,1,12.822
43912,573,12,11.174
43912,577,2,21.564
43912,577,17,12.895
43912,577,3,6.469
43912,578,3,2.29
43912,578,1,22.081
43912,579,78,129.382
43912,580,28,560.534
43912,580,1,66.534
43912,582,28,27.477
43912,583,3,24.729
43912,585,1,81.931
43912,586,3,2.29
43912,592,3,9.159
43912,593,3,6.869
43912,595,2,6.64
43912,597,78,107.819
43912,598,3,8.625
43912,598,1,5.995
43912,602,3,2.156
43912,603,1,12.292
43912,603,12,19.666
43912,606,15,12.335
43912,606,78,68.693
43912,608,17,13.693
43912,608,3,6.869
43912,613,34,18.13
43912,613,3,21.132
43912,613,13,219.817
43912,613,1,20.485
43912,614,3,6.869
43912,615,58,61.054
43912,617,4,86.242
43912,617,78,107.819
43912,618,3,2.29
43912,619,12,55.548
43912,624,3,2.156
43912,628,12,51.336
43912,629,12,17.769
43912,631,3,6.869
43912,633,3,2.29
43912,635,12,23.355
43912,636,1,32.108
43912,638,17,12.895
43912,638,3,2.156
43912,640,3,6.869
43912,643,3,22.44
43912,644,3,2.156
43912,646,3,6.469
43912,653,3,12.938
43912,653,77,10.944
43912,654,3,2.156
43912,664,3,2.29
43912,667,15,162.219
43912,667,1,110.537
43912,668,15,86.277
43912,668,1,63.229
43912,669,15,163.524
43912,669,17,13.693
43912,669,1,61.046
43912,669,9,26.708
43912,670,2,34.955
43912,670,18,98.419
43912,670,9,23.098
43912,671,11,110.718
43912,673,2,107.689
43912,673,3,29.309
43912,673,7,60.257
43912,674,3,2.156
43912,676,3,8.625
43912,678,34,30.678
43912,678,2,97.217
43912,678,11,26.882
43912,681,3,6.869
43912,685,3,2.29
43912,690,57,18.07
43912,690,67,25.645
43912,693,3,2.156
43912,693,1,169.194
43912,693,12,28.256
43912,694,3,6.469
43912,695,57,12.938
43912,695,25,6.469
43912,695,11,17.847
43912,696,24,518.739
43912,696,8,135.766
43912,697,57,12.938
43912,698,64,58.476
43912,699,17,13.693
43912,700,3,12.938
43912,700,26,247.854
43912,701,2,106.13
43912,703,3,23.289
43912,703,12,16.691
43912,705,29,4.356
43912,705,3,6.869
43912,708,10,55.2
43912,709,64,9.088
43912,711,3,2.29
43912,713,34,5.822
43912,714,34,47.829
43912,714,1,95.088
43912,716,3,6.469
43912,716,50,228.976
43912,717,34,75.517
43912,717,1,28.628
43912,717,12,19.579
43912,718,34,97.22
43912,718,3,6.469
43912,719,12,5.77
43912,721,15,20.097
43912,721,3,2.29
43912,722,25,10.782
43912,722,11,9.8
43912,723,34,82.43
43912,723,12,5.221
43912,724,34,20.836
43912,724,12,10.954
43912,726,24,225.542
43912,726,3,6.869
17732,0,1,22.089
17732,1,15,3.064
17732,1,1,12.799
17732,2,15,1.831
17732,2,1,13.701
17732,3,4,21.952
17732,3,15,3.064
17732,3,1,10.39
17732,5,4,2.329
17732,5,15,3.603
17732,5,1,6.961
17732,6,1,10.653
17732,7,4,10.029
17732,7,15,4.844
17732,7,1,20.579
17732,7,9,17.471
17732,8,1,12.014
17732,9,5,17.251
17732,9,15,5.069
17732,9,1,10.864
17732,10,1,12.019
17732,11,5,18.319
17732,11,15,3.088
17732,11,1,21.55
17732,11,9,9.159
17732,12,1,18.499
17732,13,15,2.942
17732,13,1,28.408
17732,14,5,475.18
17732,14,46,2.415
17732,14,1,23.305
17732,15,4,2.473
17732,15,15,2.941
17732,15,1,16.487
17732,16,1,19.583
17732,16,9,5.391
17732,17,46,4.076
17732,17,15,5.159
17732,17,1,23.597
17732,18,1,37.15
17732,18,9,4.579
17732,19,15,2.832
17732,19,1,25.368
17732,20,1,14.38
17732,21,15,3.134
17732,21,1,20.366
17732,23,4,6.21
17732,23,15,5.11
17732,23,1,10.899
17732,23,9,14.114
17732,24,1,22.461
17732,27,1,9.697
17732,32,15,3.435
17732,32,1,20.21
17732,33,1,13.706
17732,34,1,14.517
17732,35,15,2.896
17732,35,1,41.975
17732,37,3,8.625
17732,40,1,11.257
17732,41,1,7.246
17732,41,9,11.824
17732,42,1,17.842
17732,42,9,2.748
17732,43,1,15.095
17732,44,4,7.72
17732,44,15,5.347
17732,44,1,11.083
17732,45,1,20.382
17732,46,1,29.199
17732,47,15,1.725
17732,47,1,18.396
17732,48,15,4.292
17732,48,3,9.159
17732,48,1,6.555
17732,59,1,6.555
17732,61,1,22.254
17732,62,1,10.029
17732,63,4,22.806
17732,63,15,3.129
17732,63,1,20.299
17732,64,1,21.644
17732,76,1,31.294
17732,77,4,1.567
17732,77,15,3.215
17732,77,1,18.319
17732,78,1,18.319
17732,79,4,5.378
17732,79,1,17.585
17732,80,1,25.384
17732,81,1,14.232
17732,82,1,10.739
17732,83,1,29.671
17732,85,1,8.243
17732,86,1,29.44
17732,87,4,2.473
17732,87,15,1.831
17732,87,1,28.809
17732,88,4,146.499
17732,88,1,12.594
17732,90,1,20.589
17732,90,27,7.648
17732,91,1,34.63
17732,95,1,32.605
17732,96,1,28.616
17732,97,4,2.285
17732,97,1,15.397
17732,97,9,18.121
17732,98,1,23.867
17732,99,1,35.852
17732,100,15,6.716
17732,100,1,30.128
17732,101,1,16.725
17732,102,1,20.536
17732,103,1,18.412
17732,104,46,6.594
17732,104,1,20.934
17732,105,1,39.716
17732,106,1,23.689
17732,107,1,15.616
17732,108,4,2.285
17732,108,1,4.671
17732,108,9,15.086
17732,109,1,15.612
17732,110,1,20.546
17732,111,1,15.785
17732,112,4,90.762
17732,112,1,43.853
17732,113,1,17.119
17732,114,1,59.094
17732,115,1,18.35
17732,116,1,24.26
17732,117,1,17.968
17732,118,1,4.399
17732,119,1,6.901
17732,119,9,14.884
17732,120,4,2.427
17732,120,1,8.133
17732,121,1,15.92
17732,122,1,30.875
17732,123,1,16.624
17732,124,1,15.379
17732,126,1,4.076
17732,129,1,16.779
17732,130,1,14.281
17732,132,42,6.469
17732,132,1,18.243
17732,133,1,36.526
17732,134,1,4.399
17732,134,9,10.351
17732,135,1,27.894
17732,136,1,11.291
17732,137,45,43.127
17732,137,1,10.307
17732,138,1,33.727
17732,139,4,48.131
17732,139,1,11.357
17732,141,1,24.157
17732,142,1,11.403
17732,143,1,31.581
17732,144,1,16.464
17732,145,1,20.853
17732,146,1,10.006
17732,147,1,16.361
17732,148,4,45.704
17732,148,1,26.575
17732,149,4,8.539
17732,149,1,14.333
17732,150,4,2.243
17732,150,1,14.056
17732,151,1,49.884
17732,152,1,17.43
17732,153,1,9.846
17732,153,9,13.921
17732,154,1,7.849
17732,155,1,38.351
17732,156,1,4.744
17732,157,1,10.799
17732,160,1,9.307
17732,160,9,13.308
17732,161,1,6.771
17732,163,1,54.021
17732,164,1,7.763
17732,164,9,18.987
17732,165,1,20.146
17732,166,1,21.892
17732,167,1,21.009
17732,168,1,7.879
17732,169,1,24.915
17732,170,4,34.438
17732,170,1,4.744
17732,171,1,15.846
17732,172,1,14.692
17732,173,1,26.09
17732,174,1,11.989
17732,174,9,6.869
17732,175,1,6.46
17732,176,1,14.319
17732,176,9,5.725
17732,177,1,13.025
17732,178,1,15.159
17732,179,4,2.285
17732,179,1,11.77
17732,180,1,17.457
17732,181,1,16.642
17732,182,1,25.858
